datetime,Price,Volume,Settlement Period,hour,quarter,year,dayofyear,dayofmonth,weekofyear,SAP,EU_ETS,Gas,INDO
5/20/2018 22:00,65.18,942.5,45,22,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,27103
5/20/2018 22:30,55.54,871.9,46,22,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,25651
5/20/2018 23:00,54.46,766.75,47,23,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,24007
5/20/2018 23:30,55.67,392.75,48,23,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,22596
5/21/2018 0:00,50.92,375.05,1,0,2,2018,141,21,21,19.28,2.513303732,25.10030373,21527
5/21/2018 0:30,48.89,313.1,2,0,2,2018,141,21,21,19.28,2.513303732,25.10030373,20998
5/21/2018 1:00,48.39,132.8,3,1,2,2018,141,21,21,19.28,2.513303732,25.10030373,20832
5/21/2018 1:30,48.21,145.25,4,1,2,2018,141,21,21,19.28,2.513303732,25.10030373,20820
5/21/2018 2:00,50.2,169.35,5,2,2,2018,141,21,21,19.28,2.513303732,25.10030373,20690
5/21/2018 2:30,47.39,257.25,6,2,2,2018,141,21,21,19.28,2.513303732,25.10030373,20449
5/21/2018 3:00,45.82,239.75,7,3,2,2018,141,21,21,19.28,2.513303732,25.10030373,20321
5/21/2018 3:30,43.51,315.75,8,3,2,2018,141,21,21,19.28,2.513303732,25.10030373,20242
5/21/2018 4:00,43.81,509.35,9,4,2,2018,141,21,21,19.28,2.513303732,25.10030373,20334
5/21/2018 4:30,44.58,468.95,10,4,2,2018,141,21,21,19.28,2.513303732,25.10030373,20209
5/21/2018 5:00,43.34,401.7,11,5,2,2018,141,21,21,19.28,2.513303732,25.10030373,20674
5/21/2018 5:30,46.84,423,12,5,2,2018,141,21,21,19.28,2.513303732,25.10030373,21731
5/21/2018 6:00,50.46,676.05,13,6,2,2018,141,21,21,19.28,2.513303732,25.10030373,24237
5/21/2018 6:30,49.91,686.1,14,6,2,2018,141,21,21,19.28,2.513303732,25.10030373,26591
5/21/2018 7:00,59.31,893.8,15,7,2,2018,141,21,21,19.28,2.513303732,25.10030373,29129
5/21/2018 7:30,70.67,650.2,16,7,2,2018,141,21,21,19.28,2.513303732,25.10030373,30187
5/21/2018 8:00,73.3,619.05,17,8,2,2018,141,21,21,19.28,2.513303732,25.10030373,30120
5/21/2018 8:30,77.41,697.4,18,8,2,2018,141,21,21,19.28,2.513303732,25.10030373,29727
5/21/2018 9:00,66.68,856.8,19,9,2,2018,141,21,21,19.28,2.513303732,25.10030373,29597
5/21/2018 9:30,59.12,862.65,20,9,2,2018,141,21,21,19.28,2.513303732,25.10030373,29513
5/21/2018 10:00,59.22,891.25,21,10,2,2018,141,21,21,19.28,2.513303732,25.10030373,29072
5/21/2018 10:30,58.82,1026,22,10,2,2018,141,21,21,19.28,2.513303732,25.10030373,28926
5/21/2018 11:00,52.61,1034,23,11,2,2018,141,21,21,19.28,2.513303732,25.10030373,28736
5/21/2018 11:30,51.25,1014.05,24,11,2,2018,141,21,21,19.28,2.513303732,25.10030373,28570
5/21/2018 12:00,51.63,1053.55,25,12,2,2018,141,21,21,19.28,2.513303732,25.10030373,28727
5/21/2018 12:30,51.77,1081.25,26,12,2,2018,141,21,21,19.28,2.513303732,25.10030373,28601
5/21/2018 13:00,55.89,1231.8,27,13,2,2018,141,21,21,19.28,2.513303732,25.10030373,28294
5/21/2018 13:30,54.33,1174.15,28,13,2,2018,141,21,21,19.28,2.513303732,25.10030373,27987
5/21/2018 14:00,53.62,1313.2,29,14,2,2018,141,21,21,19.28,2.513303732,25.10030373,28202
5/21/2018 14:30,52.43,1309.95,30,14,2,2018,141,21,21,19.28,2.513303732,25.10030373,28085
5/21/2018 15:00,60.38,1152.35,31,15,2,2018,141,21,21,19.28,2.513303732,25.10030373,28433
5/21/2018 15:30,61.5,1063.8,32,15,2,2018,141,21,21,19.28,2.513303732,25.10030373,29325
5/21/2018 16:00,65,940.4,33,16,2,2018,141,21,21,19.28,2.513303732,25.10030373,30341
5/21/2018 16:30,66.54,1199.2,34,16,2,2018,141,21,21,19.28,2.513303732,25.10030373,31358
5/21/2018 17:00,71.36,1036.7,35,17,2,2018,141,21,21,19.28,2.513303732,25.10030373,31994
5/21/2018 17:30,71.9,1217.95,36,17,2,2018,141,21,21,19.28,2.513303732,25.10030373,31882
5/21/2018 18:00,73.4,1298.25,37,18,2,2018,141,21,21,19.28,2.513303732,25.10030373,32066
5/21/2018 18:30,74.11,1289.85,38,18,2,2018,141,21,21,19.28,2.513303732,25.10030373,32333
5/21/2018 19:00,68.7,741.75,39,19,2,2018,141,21,21,19.28,2.513303732,25.10030373,32380
5/21/2018 19:30,64.52,620.25,40,19,2,2018,141,21,21,19.28,2.513303732,25.10030373,32127
5/21/2018 20:00,63.63,716.9,41,20,2,2018,141,21,21,19.28,2.513303732,25.10030373,32045
5/21/2018 20:30,55.6,676.8,42,20,2,2018,141,21,21,19.28,2.513303732,25.10030373,31771
5/21/2018 21:00,55.29,880.45,43,21,2,2018,141,21,21,19.28,2.513303732,25.10030373,31415
5/21/2018 21:30,57.71,1042.05,44,21,2,2018,141,21,21,19.28,2.513303732,25.10030373,30754
5/21/2018 22:00,51.84,1182.05,45,22,2,2018,141,21,21,19.28,2.513303732,25.10030373,29137
5/21/2018 22:30,48.89,1422.05,46,22,2,2018,141,21,21,19.28,2.513303732,25.10030373,27361
5/21/2018 23:00,54.27,313.5,47,23,2,2018,141,21,21,19.28,2.513303732,25.10030373,25479
5/21/2018 23:30,53.25,340.45,48,23,2,2018,141,21,21,19.28,2.513303732,25.10030373,23901
5/22/2018 0:00,54.9,268.35,1,0,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,22508
5/22/2018 0:30,45.7,293,2,0,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,21647
5/22/2018 1:00,43.65,527.7,3,1,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,21088
5/22/2018 1:30,43.47,554.15,4,1,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,20895
5/22/2018 2:00,42.72,439.05,5,2,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,20569
5/22/2018 2:30,43.08,533.5,6,2,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,20065
5/22/2018 3:00,37.01,644.3,7,3,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,19655
5/22/2018 3:30,37.08,495.75,8,3,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,19424
5/22/2018 4:00,34.9,564.7,9,4,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,19236
5/22/2018 4:30,32.19,604.65,10,4,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,19089
5/22/2018 5:00,42.53,989.45,11,5,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,19416
5/22/2018 5:30,43.95,930.4,12,5,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,20434
5/22/2018 6:00,46.72,1261.5,13,6,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,22983
5/22/2018 6:30,47.25,1447.65,14,6,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,25455
5/22/2018 7:00,54.64,1277.8,15,7,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,27958
5/22/2018 7:30,62.51,1180,16,7,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,29155
5/22/2018 8:00,55.22,1113.5,17,8,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,29503
5/22/2018 8:30,51.93,870.3,18,8,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,29065
5/22/2018 9:00,49,1373,19,9,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,28837
5/22/2018 9:30,48.36,1367.25,20,9,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,28207
5/22/2018 10:00,49.17,1617.6,21,10,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,27443
5/22/2018 10:30,49.43,1603.75,22,10,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,27103
5/22/2018 11:00,47.13,1571.75,23,11,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,26862
5/22/2018 11:30,46.95,1616.25,24,11,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,26450
5/22/2018 12:00,47.12,1559.75,25,12,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,26342
5/22/2018 12:30,47.01,1596.75,26,12,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,26201
5/22/2018 13:00,47.13,1649,27,13,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,25991
5/22/2018 13:30,47,1683.95,28,13,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,25726
5/22/2018 14:00,46.9,1720.5,29,14,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,25554
5/22/2018 14:30,46.84,1712.6,30,14,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,25550
5/22/2018 15:00,48.74,1344.2,31,15,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,25884
5/22/2018 15:30,48.61,1347.65,32,15,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,26690
5/22/2018 16:00,49.39,1202.25,33,16,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,27730
5/22/2018 16:30,49.62,1195.65,34,16,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,28894
5/22/2018 17:00,54.52,1281.05,35,17,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,29784
5/22/2018 17:30,54.84,1207.35,36,17,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,30477
5/22/2018 18:00,55.85,1112.5,37,18,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,30935
5/22/2018 18:30,57.19,1108.35,38,18,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,31267
5/22/2018 19:00,52.31,1072.85,39,19,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,31506
5/22/2018 19:30,53.1,957,40,19,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,31272
5/22/2018 20:00,53.12,1122.2,41,20,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,31041
5/22/2018 20:30,51.73,1154.5,42,20,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,30826
5/22/2018 21:00,53.95,1457.8,43,21,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,30714
5/22/2018 21:30,55.96,1558.15,44,21,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,29951
5/22/2018 22:00,55.13,1601.7,45,22,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,28592
5/22/2018 22:30,49.95,1621.45,46,22,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,26694
5/22/2018 23:00,48.49,573.45,47,23,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,24707
5/22/2018 23:30,52.19,513.75,48,23,2,2018,142,22,21,20.07,2.5748218780000003,25.95982188,23128
5/23/2018 0:00,45.63,191.5,1,0,2,2018,143,23,21,19.86,2.583372212,25.75237221,21895
5/23/2018 0:30,42.13,128.6,2,0,2,2018,143,23,21,19.86,2.583372212,25.75237221,21179
5/23/2018 1:00,43.23,464.45,3,1,2,2018,143,23,21,19.86,2.583372212,25.75237221,20917
5/23/2018 1:30,43.08,445.2,4,1,2,2018,143,23,21,19.86,2.583372212,25.75237221,20732
5/23/2018 2:00,44.03,534.2,5,2,2,2018,143,23,21,19.86,2.583372212,25.75237221,20521
5/23/2018 2:30,43.75,489.95,6,2,2,2018,143,23,21,19.86,2.583372212,25.75237221,20240
5/23/2018 3:00,45.35,434.25,7,3,2,2018,143,23,21,19.86,2.583372212,25.75237221,20085
5/23/2018 3:30,45.34,453,8,3,2,2018,143,23,21,19.86,2.583372212,25.75237221,20027
5/23/2018 4:00,46.19,469,9,4,2,2018,143,23,21,19.86,2.583372212,25.75237221,20063
5/23/2018 4:30,45.74,499.15,10,4,2,2018,143,23,21,19.86,2.583372212,25.75237221,20075
5/23/2018 5:00,45.2,250.8,11,5,2,2018,143,23,21,19.86,2.583372212,25.75237221,20448
5/23/2018 5:30,47.54,445.15,12,5,2,2018,143,23,21,19.86,2.583372212,25.75237221,21412
5/23/2018 6:00,52.7,696.75,13,6,2,2018,143,23,21,19.86,2.583372212,25.75237221,23935
5/23/2018 6:30,47.22,751.05,14,6,2,2018,143,23,21,19.86,2.583372212,25.75237221,26455
5/23/2018 7:00,63.5,584.5,15,7,2,2018,143,23,21,19.86,2.583372212,25.75237221,29303
5/23/2018 7:30,80.12,611.05,16,7,2,2018,143,23,21,19.86,2.583372212,25.75237221,30423
5/23/2018 8:00,86.59,875.6,17,8,2,2018,143,23,21,19.86,2.583372212,25.75237221,30954
5/23/2018 8:30,83.39,574,18,8,2,2018,143,23,21,19.86,2.583372212,25.75237221,30345
5/23/2018 9:00,76.93,940.8,19,9,2,2018,143,23,21,19.86,2.583372212,25.75237221,30154
5/23/2018 9:30,67.5,1033.5,20,9,2,2018,143,23,21,19.86,2.583372212,25.75237221,29839
5/23/2018 10:00,60.66,1085.65,21,10,2,2018,143,23,21,19.86,2.583372212,25.75237221,29275
5/23/2018 10:30,62.69,1165.35,22,10,2,2018,143,23,21,19.86,2.583372212,25.75237221,28623
5/23/2018 11:00,59.15,1173.5,23,11,2,2018,143,23,21,19.86,2.583372212,25.75237221,28218
5/23/2018 11:30,56.71,1061.1,24,11,2,2018,143,23,21,19.86,2.583372212,25.75237221,28007
5/23/2018 12:00,58.15,1061.3,25,12,2,2018,143,23,21,19.86,2.583372212,25.75237221,27820
5/23/2018 12:30,54.59,1118.5,26,12,2,2018,143,23,21,19.86,2.583372212,25.75237221,27372
5/23/2018 13:00,51.92,1495.35,27,13,2,2018,143,23,21,19.86,2.583372212,25.75237221,26897
5/23/2018 13:30,51.03,1461.55,28,13,2,2018,143,23,21,19.86,2.583372212,25.75237221,26539
5/23/2018 14:00,50.5,1532.75,29,14,2,2018,143,23,21,19.86,2.583372212,25.75237221,26360
5/23/2018 14:30,49.9,1763.75,30,14,2,2018,143,23,21,19.86,2.583372212,25.75237221,26538
5/23/2018 15:00,51.83,843.05,31,15,2,2018,143,23,21,19.86,2.583372212,25.75237221,26604
5/23/2018 15:30,52.54,741.35,32,15,2,2018,143,23,21,19.86,2.583372212,25.75237221,27463
5/23/2018 16:00,52.04,844.95,33,16,2,2018,143,23,21,19.86,2.583372212,25.75237221,28610
5/23/2018 16:30,51.67,961.45,34,16,2,2018,143,23,21,19.86,2.583372212,25.75237221,29900
5/23/2018 17:00,63.86,1144.5,35,17,2,2018,143,23,21,19.86,2.583372212,25.75237221,30710
5/23/2018 17:30,64.87,1191.85,36,17,2,2018,143,23,21,19.86,2.583372212,25.75237221,31132
5/23/2018 18:00,67.81,1188.4,37,18,2,2018,143,23,21,19.86,2.583372212,25.75237221,31310
5/23/2018 18:30,69.02,1219.1,38,18,2,2018,143,23,21,19.86,2.583372212,25.75237221,31521
5/23/2018 19:00,68.11,1004.3,39,19,2,2018,143,23,21,19.86,2.583372212,25.75237221,31411
5/23/2018 19:30,64.85,970.45,40,19,2,2018,143,23,21,19.86,2.583372212,25.75237221,31291
5/23/2018 20:00,59.97,885.25,41,20,2,2018,143,23,21,19.86,2.583372212,25.75237221,31195
5/23/2018 20:30,57.07,995.05,42,20,2,2018,143,23,21,19.86,2.583372212,25.75237221,30994
5/23/2018 21:00,56.99,1034.5,43,21,2,2018,143,23,21,19.86,2.583372212,25.75237221,31021
5/23/2018 21:30,55.44,1151.4,44,21,2,2018,143,23,21,19.86,2.583372212,25.75237221,30431
5/23/2018 22:00,55.33,1394.1,45,22,2,2018,143,23,21,19.86,2.583372212,25.75237221,29219
5/23/2018 22:30,53.16,1724.55,46,22,2,2018,143,23,21,19.86,2.583372212,25.75237221,27292
5/23/2018 23:00,53.99,767.8,47,23,2,2018,143,23,21,19.86,2.583372212,25.75237221,25103
5/23/2018 23:30,55.64,483.7,48,23,2,2018,143,23,21,19.86,2.583372212,25.75237221,23796
5/24/2018 0:00,53.65,349.35,1,0,2,2018,144,24,21,20.19,2.62632582,26.12532582,22458
5/24/2018 0:30,50.76,481.05,2,0,2,2018,144,24,21,20.19,2.62632582,26.12532582,21595
5/24/2018 1:00,52.5,310,3,1,2,2018,144,24,21,20.19,2.62632582,26.12532582,21184
5/24/2018 1:30,49.67,417.5,4,1,2,2018,144,24,21,20.19,2.62632582,26.12532582,21117
5/24/2018 2:00,49.03,377.8,5,2,2,2018,144,24,21,20.19,2.62632582,26.12532582,20902
5/24/2018 2:30,48.12,438.5,6,2,2,2018,144,24,21,20.19,2.62632582,26.12532582,20502
5/24/2018 3:00,45.58,366.5,7,3,2,2018,144,24,21,20.19,2.62632582,26.12532582,20259
5/24/2018 3:30,45.89,312.6,8,3,2,2018,144,24,21,20.19,2.62632582,26.12532582,20137
5/24/2018 4:00,47.08,307.45,9,4,2,2018,144,24,21,20.19,2.62632582,26.12532582,20173
5/24/2018 4:30,46.79,341.7,10,4,2,2018,144,24,21,20.19,2.62632582,26.12532582,20111
5/24/2018 5:00,49.27,359.15,11,5,2,2018,144,24,21,20.19,2.62632582,26.12532582,20608
5/24/2018 5:30,50,430.35,12,5,2,2018,144,24,21,20.19,2.62632582,26.12532582,21607
5/24/2018 6:00,61.53,566.45,13,6,2,2018,144,24,21,20.19,2.62632582,26.12532582,24257
5/24/2018 6:30,51.81,1160,14,6,2,2018,144,24,21,20.19,2.62632582,26.12532582,26682
5/24/2018 7:00,60.87,1081,15,7,2,2018,144,24,21,20.19,2.62632582,26.12532582,29657
5/24/2018 7:30,67.02,1072.2,16,7,2,2018,144,24,21,20.19,2.62632582,26.12532582,31411
5/24/2018 8:00,70.41,1013.95,17,8,2,2018,144,24,21,20.19,2.62632582,26.12532582,32169
5/24/2018 8:30,71.81,1063,18,8,2,2018,144,24,21,20.19,2.62632582,26.12532582,32115
5/24/2018 9:00,73.41,1069,19,9,2,2018,144,24,21,20.19,2.62632582,26.12532582,32395
5/24/2018 9:30,66.68,1060.05,20,9,2,2018,144,24,21,20.19,2.62632582,26.12532582,32164
5/24/2018 10:00,65.85,986.65,21,10,2,2018,144,24,21,20.19,2.62632582,26.12532582,31616
5/24/2018 10:30,62.7,1282.7,22,10,2,2018,144,24,21,20.19,2.62632582,26.12532582,31421
5/24/2018 11:00,54.85,1138.9,23,11,2,2018,144,24,21,20.19,2.62632582,26.12532582,31289
5/24/2018 11:30,54.6,1010.7,24,11,2,2018,144,24,21,20.19,2.62632582,26.12532582,31016
5/24/2018 12:00,54.77,1114.2,25,12,2,2018,144,24,21,20.19,2.62632582,26.12532582,30871
5/24/2018 12:30,52.77,1305.3,26,12,2,2018,144,24,21,20.19,2.62632582,26.12532582,30574
5/24/2018 13:00,52.29,1261.2,27,13,2,2018,144,24,21,20.19,2.62632582,26.12532582,30284
5/24/2018 13:30,52.68,1242.55,28,13,2,2018,144,24,21,20.19,2.62632582,26.12532582,29980
5/24/2018 14:00,54.16,1254.7,29,14,2,2018,144,24,21,20.19,2.62632582,26.12532582,29977
5/24/2018 14:30,53.86,1284.85,30,14,2,2018,144,24,21,20.19,2.62632582,26.12532582,30035
5/24/2018 15:00,61.06,916.5,31,15,2,2018,144,24,21,20.19,2.62632582,26.12532582,30211
5/24/2018 15:30,65.1,808.55,32,15,2,2018,144,24,21,20.19,2.62632582,26.12532582,30967
5/24/2018 16:00,71.65,922.65,33,16,2,2018,144,24,21,20.19,2.62632582,26.12532582,31669
5/24/2018 16:30,86.39,961.5,34,16,2,2018,144,24,21,20.19,2.62632582,26.12532582,32384
5/24/2018 17:00,89.58,1263.5,35,17,2,2018,144,24,21,20.19,2.62632582,26.12532582,33082
5/24/2018 17:30,87.57,1366.5,36,17,2,2018,144,24,21,20.19,2.62632582,26.12532582,33489
5/24/2018 18:00,85.69,1191.55,37,18,2,2018,144,24,21,20.19,2.62632582,26.12532582,33381
5/24/2018 18:30,85.73,1360.3,38,18,2,2018,144,24,21,20.19,2.62632582,26.12532582,33393
5/24/2018 19:00,68.03,662.95,39,19,2,2018,144,24,21,20.19,2.62632582,26.12532582,33293
5/24/2018 19:30,63.54,729.65,40,19,2,2018,144,24,21,20.19,2.62632582,26.12532582,33089
5/24/2018 20:00,60.32,654.75,41,20,2,2018,144,24,21,20.19,2.62632582,26.12532582,32679
5/24/2018 20:30,58.91,761.35,42,20,2,2018,144,24,21,20.19,2.62632582,26.12532582,32523
5/24/2018 21:00,61.22,628.75,43,21,2,2018,144,24,21,20.19,2.62632582,26.12532582,32159
5/24/2018 21:30,59.76,750.25,44,21,2,2018,144,24,21,20.19,2.62632582,26.12532582,31379
5/24/2018 22:00,58.68,717.8,45,22,2,2018,144,24,21,20.19,2.62632582,26.12532582,29951
5/24/2018 22:30,57.8,1068.95,46,22,2,2018,144,24,21,20.19,2.62632582,26.12532582,28086
5/24/2018 23:00,60.67,585.4,47,23,2,2018,144,24,21,20.19,2.62632582,26.12532582,26137
5/24/2018 23:30,62.89,513.5,48,23,2,2018,144,24,21,20.19,2.62632582,26.12532582,24540
5/25/2018 0:00,57.41,466.45,1,0,2,2018,145,25,21,19.09,2.577791243,24.98179124,23255
5/25/2018 0:30,57.47,346.95,2,0,2,2018,145,25,21,19.09,2.577791243,24.98179124,22300
5/25/2018 1:00,58.67,166,3,1,2,2018,145,25,21,19.09,2.577791243,24.98179124,21818
5/25/2018 1:30,57.33,241.95,4,1,2,2018,145,25,21,19.09,2.577791243,24.98179124,21677
5/25/2018 2:00,58.82,193,5,2,2,2018,145,25,21,19.09,2.577791243,24.98179124,21422
5/25/2018 2:30,54.66,257.6,6,2,2,2018,145,25,21,19.09,2.577791243,24.98179124,21190
5/25/2018 3:00,50.19,159.85,7,3,2,2018,145,25,21,19.09,2.577791243,24.98179124,20712
5/25/2018 3:30,48.68,176.05,8,3,2,2018,145,25,21,19.09,2.577791243,24.98179124,20741
5/25/2018 4:00,49.87,177.15,9,4,2,2018,145,25,21,19.09,2.577791243,24.98179124,20659
5/25/2018 4:30,47.13,283.9,10,4,2,2018,145,25,21,19.09,2.577791243,24.98179124,20412
5/25/2018 5:00,45.26,177.8,11,5,2,2018,145,25,21,19.09,2.577791243,24.98179124,20833
5/25/2018 5:30,46,152,12,5,2,2018,145,25,21,19.09,2.577791243,24.98179124,21754
5/25/2018 6:00,62.34,390.4,13,6,2,2018,145,25,21,19.09,2.577791243,24.98179124,24211
5/25/2018 6:30,53.6,627.45,14,6,2,2018,145,25,21,19.09,2.577791243,24.98179124,26599
5/25/2018 7:00,81.9,1211.7,15,7,2,2018,145,25,21,19.09,2.577791243,24.98179124,29374
5/25/2018 7:30,85.83,1393.9,16,7,2,2018,145,25,21,19.09,2.577791243,24.98179124,31244
5/25/2018 8:00,85.92,1088.65,17,8,2,2018,145,25,21,19.09,2.577791243,24.98179124,32449
5/25/2018 8:30,87.19,1087.75,18,8,2,2018,145,25,21,19.09,2.577791243,24.98179124,32549
5/25/2018 9:00,87.57,1261.95,19,9,2,2018,145,25,21,19.09,2.577791243,24.98179124,32967
5/25/2018 9:30,85.83,1277.7,20,9,2,2018,145,25,21,19.09,2.577791243,24.98179124,32959
5/25/2018 10:00,84.86,1411.95,21,10,2,2018,145,25,21,19.09,2.577791243,24.98179124,32675
5/25/2018 10:30,80.01,1620.95,22,10,2,2018,145,25,21,19.09,2.577791243,24.98179124,32706
5/25/2018 11:00,60.87,1141.2,23,11,2,2018,145,25,21,19.09,2.577791243,24.98179124,32430
5/25/2018 11:30,63.98,1192.8,24,11,2,2018,145,25,21,19.09,2.577791243,24.98179124,32220
5/25/2018 12:00,61.14,1236.65,25,12,2,2018,145,25,21,19.09,2.577791243,24.98179124,32221
5/25/2018 12:30,58.46,1166.8,26,12,2,2018,145,25,21,19.09,2.577791243,24.98179124,31877
5/25/2018 13:00,55.72,1543,27,13,2,2018,145,25,21,19.09,2.577791243,24.98179124,31312
5/25/2018 13:30,54.58,1470.9,28,13,2,2018,145,25,21,19.09,2.577791243,24.98179124,30900
5/25/2018 14:00,53.74,1521.85,29,14,2,2018,145,25,21,19.09,2.577791243,24.98179124,30723
5/25/2018 14:30,54.08,1407.45,30,14,2,2018,145,25,21,19.09,2.577791243,24.98179124,30509
5/25/2018 15:00,52.22,1183.5,31,15,2,2018,145,25,21,19.09,2.577791243,24.98179124,30474
5/25/2018 15:30,52.74,1156.45,32,15,2,2018,145,25,21,19.09,2.577791243,24.98179124,30655
5/25/2018 16:00,54.55,1428.2,33,16,2,2018,145,25,21,19.09,2.577791243,24.98179124,31216
5/25/2018 16:30,56.87,1369.25,34,16,2,2018,145,25,21,19.09,2.577791243,24.98179124,31663
5/25/2018 17:00,60.73,1373.5,35,17,2,2018,145,25,21,19.09,2.577791243,24.98179124,32105
5/25/2018 17:30,60.61,1247.35,36,17,2,2018,145,25,21,19.09,2.577791243,24.98179124,32013
5/25/2018 18:00,61.26,1334.15,37,18,2,2018,145,25,21,19.09,2.577791243,24.98179124,31990
5/25/2018 18:30,59.85,1362.05,38,18,2,2018,145,25,21,19.09,2.577791243,24.98179124,31761
5/25/2018 19:00,54.16,1144.05,39,19,2,2018,145,25,21,19.09,2.577791243,24.98179124,31429
5/25/2018 19:30,52.92,1014.6,40,19,2,2018,145,25,21,19.09,2.577791243,24.98179124,31026
5/25/2018 20:00,53.9,1151.95,41,20,2,2018,145,25,21,19.09,2.577791243,24.98179124,30772
5/25/2018 20:30,54.22,1309.9,42,20,2,2018,145,25,21,19.09,2.577791243,24.98179124,30503
5/25/2018 21:00,55.75,841.4,43,21,2,2018,145,25,21,19.09,2.577791243,24.98179124,30311
5/25/2018 21:30,55.41,855.15,44,21,2,2018,145,25,21,19.09,2.577791243,24.98179124,29519
5/25/2018 22:00,52.92,1021.65,45,22,2,2018,145,25,21,19.09,2.577791243,24.98179124,28314
5/25/2018 22:30,52.28,1240.1,46,22,2,2018,145,25,21,19.09,2.577791243,24.98179124,26532
5/25/2018 23:00,59.51,649.55,47,23,2,2018,145,25,21,19.09,2.577791243,24.98179124,24927
5/25/2018 23:30,63.83,759.5,48,23,2,2018,145,25,21,19.09,2.577791243,24.98179124,23442
5/26/2018 0:00,60.45,267.45,1,0,2,2018,146,26,21,18.62,2.577791243,24.50579124,22139
